Data;Unidade;Demanda_Prevista;Modelo
22/10/2025;SAO FRANCISCO DO MARANHAO;14;ExtraTrees
23/10/2025;SAO FRANCISCO DO MARANHAO;13;ExtraTrees
24/10/2025;SAO FRANCISCO DO MARANHAO;13;ExtraTrees
27/10/2025;SAO FRANCISCO DO MARANHAO;14;ExtraTrees
28/10/2025;SAO FRANCISCO DO MARANHAO;13;ExtraTrees
29/10/2025;SAO FRANCISCO DO MARANHAO;14;ExtraTrees
30/10/2025;SAO FRANCISCO DO MARANHAO;13;ExtraTrees
31/10/2025;SAO FRANCISCO DO MARANHAO;14;ExtraTrees
03/11/2025;SAO FRANCISCO DO MARANHAO;13;ExtraTrees
04/11/2025;SAO FRANCISCO DO MARANHAO;13;ExtraTrees
05/11/2025;SAO FRANCISCO DO MARANHAO;14;ExtraTrees
06/11/2025;SAO FRANCISCO DO MARANHAO;14;ExtraTrees
07/11/2025;SAO FRANCISCO DO MARANHAO;14;ExtraTrees
10/11/2025;SAO FRANCISCO DO MARANHAO;13;ExtraTrees
11/11/2025;SAO FRANCISCO DO MARANHAO;13;ExtraTrees
12/11/2025;SAO FRANCISCO DO MARANHAO;14;ExtraTrees
01/10/2025;SAO JOAO DOS PATOS;48;RandomForest
02/10/2025;SAO JOAO DOS PATOS;47;RandomForest
03/10/2025;SAO JOAO DOS PATOS;44;RandomForest
06/10/2025;SAO JOAO DOS PATOS;55;RandomForest
07/10/2025;SAO JOAO DOS PATOS;50;RandomForest
08/10/2025;SAO JOAO DOS PATOS;42;RandomForest
09/10/2025;SAO JOAO DOS PATOS;41;RandomForest
10/10/2025;SAO JOAO DOS PATOS;37;RandomForest
13/10/2025;SAO JOAO DOS PATOS;55;RandomForest
14/10/2025;SAO JOAO DOS PATOS;56;RandomForest
15/10/2025;SAO JOAO DOS PATOS;42;RandomForest
16/10/2025;SAO JOAO DOS PATOS;40;RandomForest
17/10/2025;SAO JOAO DOS PATOS;38;RandomForest
20/10/2025;SAO JOAO DOS PATOS;52;RandomForest
21/10/2025;SAO JOAO DOS PATOS;52;RandomForest
22/10/2025;SAO JOAO DOS PATOS;42;RandomForest
23/10/2025;SAO JOAO DOS PATOS;40;RandomForest
24/10/2025;SAO JOAO DOS PATOS;38;RandomForest
27/10/2025;SAO JOAO DOS PATOS;52;RandomForest
28/10/2025;SAO JOAO DOS PATOS;49;RandomForest
29/10/2025;SAO JOAO DOS PATOS;44;RandomForest
30/10/2025;SAO JOAO DOS PATOS;42;RandomForest
31/10/2025;SAO JOAO DOS PATOS;38;RandomForest
03/11/2025;SAO JOAO DOS PATOS;56;RandomForest
04/11/2025;SAO JOAO DOS PATOS;49;RandomForest
05/11/2025;SAO JOAO DOS PATOS;39;RandomForest
06/11/2025;SAO JOAO DOS PATOS;39;RandomForest
07/11/2025;SAO JOAO DOS PATOS;38;RandomForest
10/11/2025;SAO JOAO DOS PATOS;52;RandomForest
11/11/2025;SAO JOAO DOS PATOS;48;RandomForest
12/11/2025;SAO JOAO DOS PATOS;41;RandomForest
01/10/2025;SAO JOSE DE RIBAMAR;101;RandomForest
02/10/2025;SAO JOSE DE RIBAMAR;84;RandomForest
03/10/2025;SAO JOSE DE RIBAMAR;74;RandomForest
06/10/2025;SAO JOSE DE RIBAMAR;74;RandomForest
07/10/2025;SAO JOSE DE RIBAMAR;75;RandomForest
08/10/2025;SAO JOSE DE RIBAMAR;68;RandomForest
09/10/2025;SAO JOSE DE RIBAMAR;70;RandomForest
10/10/2025;SAO JOSE DE RIBAMAR;72;RandomForest
13/10/2025;SAO JOSE DE RIBAMAR;86;RandomForest
14/10/2025;SAO JOSE DE RIBAMAR;88;RandomForest
15/10/2025;SAO JOSE DE RIBAMAR;90;RandomForest
16/10/2025;SAO JOSE DE RIBAMAR;82;RandomForest
17/10/2025;SAO JOSE DE RIBAMAR;79;RandomForest
20/10/2025;SAO JOSE DE RIBAMAR;91;RandomForest
21/10/2025;SAO JOSE DE RIBAMAR;96;RandomForest
22/10/2025;SAO JOSE DE RIBAMAR;98;RandomForest
23/10/2025;SAO JOSE DE RIBAMAR;83;RandomForest
24/10/2025;SAO JOSE DE RIBAMAR;82;RandomForest
27/10/2025;SAO JOSE DE RIBAMAR;98;RandomForest
28/10/2025;SAO JOSE DE RIBAMAR;100;RandomForest
29/10/2025;SAO JOSE DE RIBAMAR;96;RandomForest
30/10/2025;SAO JOSE DE RIBAMAR;87;RandomForest
31/10/2025;SAO JOSE DE RIBAMAR;85;RandomForest
03/11/2025;SAO JOSE DE RIBAMAR;101;RandomForest
04/11/2025;SAO JOSE DE RIBAMAR;95;RandomForest
05/11/2025;SAO JOSE DE RIBAMAR;96;RandomForest
06/11/2025;SAO JOSE DE RIBAMAR;86;RandomForest
07/11/2025;SAO JOSE DE RIBAMAR;85;RandomForest
10/11/2025;SAO JOSE DE RIBAMAR;95;RandomForest
11/11/2025;SAO JOSE DE RIBAMAR;96;RandomForest
12/11/2025;SAO JOSE DE RIBAMAR;96;RandomForest
01/10/2025;SAO MATEUS DO MARANHAO;48;ExtraTrees
02/10/2025;SAO MATEUS DO MARANHAO;51;ExtraTrees
03/10/2025;SAO MATEUS DO MARANHAO;41;ExtraTrees
06/10/2025;SAO MATEUS DO MARANHAO;53;ExtraTrees
07/10/2025;SAO MATEUS DO MARANHAO;51;ExtraTrees
08/10/2025;SAO MATEUS DO MARANHAO;45;ExtraTrees
09/10/2025;SAO MATEUS DO MARANHAO;47;ExtraTrees
10/10/2025;SAO MATEUS DO MARANHAO;41;ExtraTrees
13/10/2025;SAO MATEUS DO MARANHAO;52;ExtraTrees
14/10/2025;SAO MATEUS DO MARANHAO;49;ExtraTrees
15/10/2025;SAO MATEUS DO MARANHAO;43;ExtraTrees
16/10/2025;SAO MATEUS DO MARANHAO;45;ExtraTrees
17/10/2025;SAO MATEUS DO MARANHAO;42;ExtraTrees
20/10/2025;SAO MATEUS DO MARANHAO;52;ExtraTrees
21/10/2025;SAO MATEUS DO MARANHAO;49;ExtraTrees
22/10/2025;SAO MATEUS DO MARANHAO;45;ExtraTrees
23/10/2025;SAO MATEUS DO MARANHAO;47;ExtraTrees
24/10/2025;SAO MATEUS DO MARANHAO;46;ExtraTrees
27/10/2025;SAO MATEUS DO MARANHAO;57;ExtraTrees
28/10/2025;SAO MATEUS DO MARANHAO;53;ExtraTrees
29/10/2025;SAO MATEUS DO MARANHAO;50;ExtraTrees
30/10/2025;SAO MATEUS DO MARANHAO;47;ExtraTrees
31/10/2025;SAO MATEUS DO MARANHAO;45;ExtraTrees
03/11/2025;SAO MATEUS DO MARANHAO;51;ExtraTrees
04/11/2025;SAO MATEUS DO MARANHAO;49;ExtraTrees
05/11/2025;SAO MATEUS DO MARANHAO;44;ExtraTrees
06/11/2025;SAO MATEUS DO MARANHAO;48;ExtraTrees
07/11/2025;SAO MATEUS DO MARANHAO;42;ExtraTrees
10/11/2025;SAO MATEUS DO MARANHAO;54;ExtraTrees
11/11/2025;SAO MATEUS DO MARANHAO;51;ExtraTrees
12/11/2025;SAO MATEUS DO MARANHAO;43;ExtraTrees
01/10/2025;SAO PEDRO DA AGUA BRANCA;9;GradientBoosting
02/10/2025;SAO PEDRO DA AGUA BRANCA;8;GradientBoosting
03/10/2025;SAO PEDRO DA AGUA BRANCA;8;GradientBoosting
06/10/2025;SAO PEDRO DA AGUA BRANCA;7;GradientBoosting
07/10/2025;SAO PEDRO DA AGUA BRANCA;7;GradientBoosting
08/10/2025;SAO PEDRO DA AGUA BRANCA;5;GradientBoosting
09/10/2025;SAO PEDRO DA AGUA BRANCA;6;GradientBoosting
10/10/2025;SAO PEDRO DA AGUA BRANCA;8;GradientBoosting
13/10/2025;SAO PEDRO DA AGUA BRANCA;7;GradientBoosting
14/10/2025;SAO PEDRO DA AGUA BRANCA;8;GradientBoosting
15/10/2025;SAO PEDRO DA AGUA BRANCA;7;GradientBoosting
16/10/2025;SAO PEDRO DA AGUA BRANCA;6;GradientBoosting
17/10/2025;SAO PEDRO DA AGUA BRANCA;6;GradientBoosting
20/10/2025;SAO PEDRO DA AGUA BRANCA;6;GradientBoosting
21/10/2025;SAO PEDRO DA AGUA BRANCA;6;GradientBoosting
22/10/2025;SAO PEDRO DA AGUA BRANCA;5;GradientBoosting
23/10/2025;SAO PEDRO DA AGUA BRANCA;7;GradientBoosting
24/10/2025;SAO PEDRO DA AGUA BRANCA;5;GradientBoosting
27/10/2025;SAO PEDRO DA AGUA BRANCA;5;GradientBoosting
28/10/2025;SAO PEDRO DA AGUA BRANCA;6;GradientBoosting
29/10/2025;SAO PEDRO DA AGUA BRANCA;5;GradientBoosting
30/10/2025;SAO PEDRO DA AGUA BRANCA;6;GradientBoosting
31/10/2025;SAO PEDRO DA AGUA BRANCA;5;GradientBoosting
03/11/2025;SAO PEDRO DA AGUA BRANCA;9;GradientBoosting
04/11/2025;SAO PEDRO DA AGUA BRANCA;9;GradientBoosting
05/11/2025;SAO PEDRO DA AGUA BRANCA;9;GradientBoosting
06/11/2025;SAO PEDRO DA AGUA BRANCA;8;GradientBoosting
07/11/2025;SAO PEDRO DA AGUA BRANCA;10;GradientBoosting
10/11/2025;SAO PEDRO DA AGUA BRANCA;9;GradientBoosting
11/11/2025;SAO PEDRO DA AGUA BRANCA;9;GradientBoosting
12/11/2025;SAO PEDRO DA AGUA BRANCA;5;GradientBoosting
01/10/2025;TIMON;154;GradientBoosting
02/10/2025;TIMON;151;GradientBoosting
03/10/2025;TIMON;147;GradientBoosting
06/10/2025;TIMON;188;GradientBoosting
07/10/2025;TIMON;167;GradientBoosting
08/10/2025;TIMON;155;GradientBoosting
09/10/2025;TIMON;148;GradientBoosting
10/10/2025;TIMON;151;GradientBoosting
13/10/2025;TIMON;176;GradientBoosting
14/10/2025;TIMON;159;GradientBoosting
15/10/2025;TIMON;150;GradientBoosting
16/10/2025;TIMON;160;GradientBoosting
17/10/2025;TIMON;156;GradientBoosting
20/10/2025;TIMON;180;GradientBoosting
21/10/2025;TIMON;166;GradientBoosting
22/10/2025;TIMON;154;GradientBoosting
23/10/2025;TIMON;153;GradientBoosting
24/10/2025;TIMON;151;GradientBoosting
27/10/2025;TIMON;187;GradientBoosting
28/10/2025;TIMON;174;GradientBoosting
29/10/2025;TIMON;160;GradientBoosting
30/10/2025;TIMON;135;GradientBoosting
31/10/2025;TIMON;151;GradientBoosting
03/11/2025;TIMON;178;GradientBoosting
04/11/2025;TIMON;165;GradientBoosting
05/11/2025;TIMON;127;GradientBoosting
06/11/2025;TIMON;139;GradientBoosting
07/11/2025;TIMON;137;GradientBoosting
10/11/2025;TIMON;163;GradientBoosting
11/11/2025;TIMON;146;GradientBoosting
12/11/2025;TIMON;136;GradientBoosting
01/10/2025;TUNTUM;31;RandomForest
02/10/2025;TUNTUM;31;RandomForest
03/10/2025;TUNTUM;31;RandomForest
06/10/2025;TUNTUM;39;RandomForest
07/10/2025;TUNTUM;38;RandomForest
08/10/2025;TUNTUM;32;RandomForest
09/10/2025;TUNTUM;33;RandomForest
10/10/2025;TUNTUM;30;RandomForest
13/10/2025;TUNTUM;31;RandomForest
14/10/2025;TUNTUM;32;RandomForest
15/10/2025;TUNTUM;31;RandomForest
16/10/2025;TUNTUM;25;RandomForest
17/10/2025;TUNTUM;25;RandomForest
20/10/2025;TUNTUM;20;RandomForest
21/10/2025;TUNTUM;31;RandomForest
22/10/2025;TUNTUM;28;RandomForest
23/10/2025;TUNTUM;27;RandomForest
24/10/2025;TUNTUM;28;RandomForest
27/10/2025;TUNTUM;23;RandomForest
28/10/2025;TUNTUM;30;RandomForest
29/10/2025;TUNTUM;27;RandomForest
30/10/2025;TUNTUM;24;RandomForest
31/10/2025;TUNTUM;25;RandomForest
03/11/2025;TUNTUM;16;RandomForest
04/11/2025;TUNTUM;27;RandomForest
05/11/2025;TUNTUM;23;RandomForest
06/11/2025;TUNTUM;23;RandomForest
07/11/2025;TUNTUM;22;RandomForest
10/11/2025;TUNTUM;24;RandomForest
11/11/2025;TUNTUM;24;RandomForest
12/11/2025;TUNTUM;24;RandomForest
01/10/2025;TUTOIA;4;LightGBM
02/10/2025;TUTOIA;4;LightGBM
03/10/2025;TUTOIA;4;LightGBM
06/10/2025;TUTOIA;4;LightGBM
07/10/2025;TUTOIA;4;LightGBM
08/10/2025;TUTOIA;4;LightGBM
09/10/2025;TUTOIA;4;LightGBM
10/10/2025;TUTOIA;3;LightGBM
13/10/2025;TUTOIA;4;LightGBM
14/10/2025;TUTOIA;4;LightGBM
15/10/2025;TUTOIA;3;LightGBM
16/10/2025;TUTOIA;3;LightGBM
17/10/2025;TUTOIA;3;LightGBM
20/10/2025;TUTOIA;4;LightGBM
21/10/2025;TUTOIA;4;LightGBM
22/10/2025;TUTOIA;3;LightGBM
23/10/2025;TUTOIA;3;LightGBM
24/10/2025;TUTOIA;3;LightGBM
27/10/2025;TUTOIA;4;LightGBM
28/10/2025;TUTOIA;4;LightGBM
29/10/2025;TUTOIA;3;LightGBM
30/10/2025;TUTOIA;4;LightGBM
31/10/2025;TUTOIA;4;LightGBM
03/11/2025;TUTOIA;4;LightGBM
04/11/2025;TUTOIA;4;LightGBM
05/11/2025;TUTOIA;4;LightGBM
06/11/2025;TUTOIA;4;LightGBM
07/11/2025;TUTOIA;4;LightGBM
10/11/2025;TUTOIA;4;LightGBM
11/11/2025;TUTOIA;4;LightGBM
12/11/2025;TUTOIA;4;LightGBM
01/10/2025;URBANO SANTOS;27;GradientBoosting
02/10/2025;URBANO SANTOS;27;GradientBoosting
03/10/2025;URBANO SANTOS;21;GradientBoosting
06/10/2025;URBANO SANTOS;22;GradientBoosting
07/10/2025;URBANO SANTOS;23;GradientBoosting
08/10/2025;URBANO SANTOS;19;GradientBoosting
09/10/2025;URBANO SANTOS;24;GradientBoosting
10/10/2025;URBANO SANTOS;21;GradientBoosting
13/10/2025;URBANO SANTOS;24;GradientBoosting
14/10/2025;URBANO SANTOS;20;GradientBoosting
15/10/2025;URBANO SANTOS;20;GradientBoosting
16/10/2025;URBANO SANTOS;19;GradientBoosting
17/10/2025;URBANO SANTOS;19;GradientBoosting
20/10/2025;URBANO SANTOS;19;GradientBoosting
21/10/2025;URBANO SANTOS;16;GradientBoosting
22/10/2025;URBANO SANTOS;21;GradientBoosting
23/10/2025;URBANO SANTOS;17;GradientBoosting
24/10/2025;URBANO SANTOS;19;GradientBoosting
27/10/2025;URBANO SANTOS;20;GradientBoosting
28/10/2025;URBANO SANTOS;19;GradientBoosting
29/10/2025;URBANO SANTOS;18;GradientBoosting
30/10/2025;URBANO SANTOS;18;GradientBoosting
31/10/2025;URBANO SANTOS;20;GradientBoosting
03/11/2025;URBANO SANTOS;18;GradientBoosting
04/11/2025;URBANO SANTOS;17;GradientBoosting
05/11/2025;URBANO SANTOS;14;GradientBoosting
06/11/2025;URBANO SANTOS;19;GradientBoosting
07/11/2025;URBANO SANTOS;18;GradientBoosting
10/11/2025;URBANO SANTOS;21;GradientBoosting
11/11/2025;URBANO SANTOS;20;GradientBoosting
12/11/2025;URBANO SANTOS;20;GradientBoosting
01/10/2025;VARGEM GRANDE;16;RandomForest
02/10/2025;VARGEM GRANDE;16;RandomForest
03/10/2025;VARGEM GRANDE;14;RandomForest
06/10/2025;VARGEM GRANDE;22;RandomForest
07/10/2025;VARGEM GRANDE;18;RandomForest
08/10/2025;VARGEM GRANDE;17;RandomForest
09/10/2025;VARGEM GRANDE;16;RandomForest
10/10/2025;VARGEM GRANDE;13;RandomForest
13/10/2025;VARGEM GRANDE;17;RandomForest
14/10/2025;VARGEM GRANDE;16;RandomForest
15/10/2025;VARGEM GRANDE;15;RandomForest
16/10/2025;VARGEM GRANDE;14;RandomForest
17/10/2025;VARGEM GRANDE;13;RandomForest
20/10/2025;VARGEM GRANDE;18;RandomForest
21/10/2025;VARGEM GRANDE;17;RandomForest
22/10/2025;VARGEM GRANDE;16;RandomForest
23/10/2025;VARGEM GRANDE;16;RandomForest
24/10/2025;VARGEM GRANDE;14;RandomForest
27/10/2025;VARGEM GRANDE;18;RandomForest
28/10/2025;VARGEM GRANDE;18;RandomForest
29/10/2025;VARGEM GRANDE;15;RandomForest
30/10/2025;VARGEM GRANDE;15;RandomForest
31/10/2025;VARGEM GRANDE;13;RandomForest
03/11/2025;VARGEM GRANDE;22;RandomForest
04/11/2025;VARGEM GRANDE;21;RandomForest
05/11/2025;VARGEM GRANDE;18;RandomForest
06/11/2025;VARGEM GRANDE;18;RandomForest
07/11/2025;VARGEM GRANDE;14;RandomForest
10/11/2025;VARGEM GRANDE;20;RandomForest
11/11/2025;VARGEM GRANDE;15;RandomForest
12/11/2025;VARGEM GRANDE;14;RandomForest
01/10/2025;VIANA;42;GradientBoosting
02/10/2025;VIANA;35;GradientBoosting
03/10/2025;VIANA;34;GradientBoosting
06/10/2025;VIANA;45;GradientBoosting
07/10/2025;VIANA;40;GradientBoosting
08/10/2025;VIANA;36;GradientBoosting
09/10/2025;VIANA;38;GradientBoosting
10/10/2025;VIANA;37;GradientBoosting
13/10/2025;VIANA;46;GradientBoosting
14/10/2025;VIANA;43;GradientBoosting
15/10/2025;VIANA;39;GradientBoosting
16/10/2025;VIANA;40;GradientBoosting
17/10/2025;VIANA;40;GradientBoosting
20/10/2025;VIANA;48;GradientBoosting
21/10/2025;VIANA;39;GradientBoosting
22/10/2025;VIANA;32;GradientBoosting
23/10/2025;VIANA;34;GradientBoosting
24/10/2025;VIANA;34;GradientBoosting
27/10/2025;VIANA;39;GradientBoosting
28/10/2025;VIANA;30;GradientBoosting
29/10/2025;VIANA;36;GradientBoosting
30/10/2025;VIANA;37;GradientBoosting
31/10/2025;VIANA;46;GradientBoosting
03/11/2025;VIANA;39;GradientBoosting
04/11/2025;VIANA;32;GradientBoosting
05/11/2025;VIANA;23;GradientBoosting
06/11/2025;VIANA;22;GradientBoosting
07/11/2025;VIANA;22;GradientBoosting
10/11/2025;VIANA;30;GradientBoosting
11/11/2025;VIANA;24;GradientBoosting
12/11/2025;VIANA;23;GradientBoosting
01/10/2025;VITORIA DO MEARIM;3;LightGBM
02/10/2025;VITORIA DO MEARIM;3;LightGBM
03/10/2025;VITORIA DO MEARIM;3;LightGBM
06/10/2025;VITORIA DO MEARIM;3;LightGBM
07/10/2025;VITORIA DO MEARIM;3;LightGBM
08/10/2025;VITORIA DO MEARIM;3;LightGBM
09/10/2025;VITORIA DO MEARIM;3;LightGBM
10/10/2025;VITORIA DO MEARIM;3;LightGBM
13/10/2025;VITORIA DO MEARIM;3;LightGBM
14/10/2025;VITORIA DO MEARIM;3;LightGBM
15/10/2025;VITORIA DO MEARIM;3;LightGBM
16/10/2025;VITORIA DO MEARIM;3;LightGBM
17/10/2025;VITORIA DO MEARIM;3;LightGBM
20/10/2025;VITORIA DO MEARIM;3;LightGBM
21/10/2025;VITORIA DO MEARIM;3;LightGBM
22/10/2025;VITORIA DO MEARIM;3;LightGBM
23/10/2025;VITORIA DO MEARIM;3;LightGBM
24/10/2025;VITORIA DO MEARIM;3;LightGBM
27/10/2025;VITORIA DO MEARIM;3;LightGBM
28/10/2025;VITORIA DO MEARIM;3;LightGBM
29/10/2025;VITORIA DO MEARIM;3;LightGBM
30/10/2025;VITORIA DO MEARIM;3;LightGBM
31/10/2025;VITORIA DO MEARIM;3;LightGBM
03/11/2025;VITORIA DO MEARIM;3;LightGBM
04/11/2025;VITORIA DO MEARIM;3;LightGBM
05/11/2025;VITORIA DO MEARIM;3;LightGBM
06/11/2025;VITORIA DO MEARIM;3;LightGBM
07/11/2025;VITORIA DO MEARIM;3;LightGBM
10/11/2025;VITORIA DO MEARIM;3;LightGBM
11/11/2025;VITORIA DO MEARIM;3;LightGBM
12/11/2025;VITORIA DO MEARIM;3;LightGBM
01/10/2025;VITORINO FREIRE;44;ExtraTrees
02/10/2025;VITORINO FREIRE;41;ExtraTrees
03/10/2025;VITORINO FREIRE;36;ExtraTrees
06/10/2025;VITORINO FREIRE;44;ExtraTrees
07/10/2025;VITORINO FREIRE;43;ExtraTrees
08/10/2025;VITORINO FREIRE;40;ExtraTrees
09/10/2025;VITORINO FREIRE;37;ExtraTrees
10/10/2025;VITORINO FREIRE;36;ExtraTrees
13/10/2025;VITORINO FREIRE;45;ExtraTrees
14/10/2025;VITORINO FREIRE;38;ExtraTrees
15/10/2025;VITORINO FREIRE;37;ExtraTrees
16/10/2025;VITORINO FREIRE;36;ExtraTrees
17/10/2025;VITORINO FREIRE;35;ExtraTrees
20/10/2025;VITORINO FREIRE;46;ExtraTrees
21/10/2025;VITORINO FREIRE;36;ExtraTrees
22/10/2025;VITORINO FREIRE;37;ExtraTrees
23/10/2025;VITORINO FREIRE;35;ExtraTrees
24/10/2025;VITORINO FREIRE;35;ExtraTrees
27/10/2025;VITORINO FREIRE;46;ExtraTrees
28/10/2025;VITORINO FREIRE;36;ExtraTrees
29/10/2025;VITORINO FREIRE;38;ExtraTrees
30/10/2025;VITORINO FREIRE;36;ExtraTrees
31/10/2025;VITORINO FREIRE;36;ExtraTrees
03/11/2025;VITORINO FREIRE;48;ExtraTrees
04/11/2025;VITORINO FREIRE;43;ExtraTrees
05/11/2025;VITORINO FREIRE;41;ExtraTrees
06/11/2025;VITORINO FREIRE;38;ExtraTrees
07/11/2025;VITORINO FREIRE;36;ExtraTrees
10/11/2025;VITORINO FREIRE;49;ExtraTrees
11/11/2025;VITORINO FREIRE;40;ExtraTrees
12/11/2025;VITORINO FREIRE;38;ExtraTrees
01/10/2025;VIVA IMPERATRIZ;9;GradientBoosting
02/10/2025;VIVA IMPERATRIZ;7;GradientBoosting
03/10/2025;VIVA IMPERATRIZ;8;GradientBoosting
06/10/2025;VIVA IMPERATRIZ;13;GradientBoosting
07/10/2025;VIVA IMPERATRIZ;11;GradientBoosting
08/10/2025;VIVA IMPERATRIZ;11;GradientBoosting
09/10/2025;VIVA IMPERATRIZ;12;GradientBoosting
10/10/2025;VIVA IMPERATRIZ;12;GradientBoosting
13/10/2025;VIVA IMPERATRIZ;14;GradientBoosting
14/10/2025;VIVA IMPERATRIZ;13;GradientBoosting
15/10/2025;VIVA IMPERATRIZ;13;GradientBoosting
16/10/2025;VIVA IMPERATRIZ;12;GradientBoosting
17/10/2025;VIVA IMPERATRIZ;7;GradientBoosting
20/10/2025;VIVA IMPERATRIZ;13;GradientBoosting
21/10/2025;VIVA IMPERATRIZ;12;GradientBoosting
22/10/2025;VIVA IMPERATRIZ;12;GradientBoosting
23/10/2025;VIVA IMPERATRIZ;11;GradientBoosting
24/10/2025;VIVA IMPERATRIZ;11;GradientBoosting
27/10/2025;VIVA IMPERATRIZ;13;GradientBoosting
28/10/2025;VIVA IMPERATRIZ;12;GradientBoosting
29/10/2025;VIVA IMPERATRIZ;8;GradientBoosting
30/10/2025;VIVA IMPERATRIZ;12;GradientBoosting
31/10/2025;VIVA IMPERATRIZ;12;GradientBoosting
03/11/2025;VIVA IMPERATRIZ;13;GradientBoosting
04/11/2025;VIVA IMPERATRIZ;12;GradientBoosting
05/11/2025;VIVA IMPERATRIZ;12;GradientBoosting
06/11/2025;VIVA IMPERATRIZ;12;GradientBoosting
07/11/2025;VIVA IMPERATRIZ;11;GradientBoosting
10/11/2025;VIVA IMPERATRIZ;8;GradientBoosting
11/11/2025;VIVA IMPERATRIZ;12;GradientBoosting
12/11/2025;VIVA IMPERATRIZ;12;GradientBoosting
01/10/2025;ZE DOCA;4;LightGBM
02/10/2025;ZE DOCA;4;LightGBM
03/10/2025;ZE DOCA;3;LightGBM
06/10/2025;ZE DOCA;3;LightGBM
07/10/2025;ZE DOCA;2;LightGBM
08/10/2025;ZE DOCA;2;LightGBM
09/10/2025;ZE DOCA;2;LightGBM
10/10/2025;ZE DOCA;2;LightGBM
13/10/2025;ZE DOCA;2;LightGBM
14/10/2025;ZE DOCA;2;LightGBM
15/10/2025;ZE DOCA;2;LightGBM
16/10/2025;ZE DOCA;3;LightGBM
17/10/2025;ZE DOCA;3;LightGBM
20/10/2025;ZE DOCA;3;LightGBM
21/10/2025;ZE DOCA;3;LightGBM
22/10/2025;ZE DOCA;3;LightGBM
23/10/2025;ZE DOCA;3;LightGBM
24/10/2025;ZE DOCA;3;LightGBM
27/10/2025;ZE DOCA;3;LightGBM
28/10/2025;ZE DOCA;3;LightGBM
29/10/2025;ZE DOCA;3;LightGBM
30/10/2025;ZE DOCA;3;LightGBM
31/10/2025;ZE DOCA;3;LightGBM
03/11/2025;ZE DOCA;3;LightGBM
04/11/2025;ZE DOCA;3;LightGBM
05/11/2025;ZE DOCA;3;LightGBM
06/11/2025;ZE DOCA;3;LightGBM
07/11/2025;ZE DOCA;3;LightGBM
10/11/2025;ZE DOCA;3;LightGBM
11/11/2025;ZE DOCA;3;LightGBM
12/11/2025;ZE DOCA;3;LightGBM
